,Boat,Time,Country,Rank,Date,FinalType,Year,City
40,JM8+,5:05.66,CAN,5,1983-08-07 00:00:00,FB,1983,Vichy
41,JW4+,3:37.03,RDA,1,1983-08-07 00:00:00,F,1983,Vichy
42,JW4+,3:39.46,FRA,2,1983-08-07 00:00:00,F,1983,Vichy
43,JW4+,3:43.05,BUL,3,1983-08-07 00:00:00,F,1983,Vichy
44,JW4+,3:45.90,CAN,4,1983-08-07 00:00:00,F,1983,Vichy
45,JW4+,3:46.83,RFA,5,1983-08-07 00:00:00,F,1983,Vichy
46,JW8+,3:13.62,URS,1,1983-08-07 00:00:00,F,1983,Vichy
47,JW8+,3:15.07,RDA,2,1983-08-07 00:00:00,F,1983,Vichy
48,JW8+,3:19.51,RFA,3,1983-08-07 00:00:00,F,1983,Vichy
49,JW8+,3:20.51,USA,4,1983-08-07 00:00:00,F,1983,Vichy
50,JW8+,3:27.37,GBR,5,1983-08-07 00:00:00,F,1983,Vichy
51,JW8+,3:31.49,GRE,6,1983-08-07 00:00:00,F,1983,Vichy
0,W4+,3:11.18,RDA,1,1983-09-03 00:00:00,FA,1983,Duisburg
1,W4+,3:14.11,ROU,2,1983-09-03 00:00:00,FA,1983,Duisburg
2,W4+,3:14.36,URS,3,1983-09-03 00:00:00,FA,1983,Duisburg
3,W4+,3:17.52,CAN,4,1983-09-03 00:00:00,FA,1983,Duisburg
4,W4+,3:18.20,USA,5,1983-09-03 00:00:00,FA,1983,Duisburg
5,W4+,3:22.68,BUL,6,1983-09-03 00:00:00,FA,1983,Duisburg
6,W4+,3:23.19,POL,1,1983-09-03 00:00:00,FB,1983,Duisburg
7,W4+,3:23.43,GBR,2,1983-09-03 00:00:00,FB,1983,Duisburg
8,W4+,3:26.15,FRA,3,1983-09-03 00:00:00,FB,1983,Duisburg
9,W4+,3:28.42,TCH,4,1983-09-03 00:00:00,FB,1983,Duisburg
10,W8+,2:56.22,URS,1,1983-09-03 00:00:00,FA,1983,Duisburg
11,W8+,2:58.14,USA,2,1983-09-03 00:00:00,FA,1983,Duisburg
12,W8+,2:59.06,RDA,3,1983-09-03 00:00:00,FA,1983,Duisburg
13,W8+,3:01.37,CAN,4,1983-09-03 00:00:00,FA,1983,Duisburg
14,W8+,3:03.78,ROU,5,1983-09-03 00:00:00,FA,1983,Duisburg
15,W8+,3:07.57,BUL,6,1983-09-03 00:00:00,FA,1983,Duisburg
16,W8+,3:06.12,RFA,1,1983-09-03 00:00:00,FB,1983,Duisburg
17,W8+,3:06.82,GBR,2,1983-09-03 00:00:00,FB,1983,Duisburg
18,M4+,6:13.89,NZL,1,1983-09-04 00:00:00,FA,1983,Duisburg
19,M4+,6:16.29,RDA,2,1983-09-04 00:00:00,FA,1983,Duisburg
20,M4+,6:16.98,URS,3,1983-09-04 00:00:00,FA,1983,Duisburg
21,M4+,6:19.65,RFA,4,1983-09-04 00:00:00,FA,1983,Duisburg
22,M4+,6:20.26,TCH,5,1983-09-04 00:00:00,FA,1983,Duisburg
23,M4+,6:23.92,GBR,6,1983-09-04 00:00:00,FA,1983,Duisburg
24,M4+,6:24.81,USA,1,1983-09-04 00:00:00,FB,1983,Duisburg
25,M4+,6:25.26,ITA,2,1983-09-04 00:00:00,FB,1983,Duisburg
26,M4+,6:29.19,POL,3,1983-09-04 00:00:00,FB,1983,Duisburg
27,M4+,6:32.14,BUL,4,1983-09-04 00:00:00,FB,1983,Duisburg
28,M4+,6:33.35,HON,5,1983-09-04 00:00:00,FB,1983,Duisburg
29,M4+,6:34.79,HOL,6,1983-09-04 00:00:00,FB,1983,Duisburg
30,M4-,5:57.02,RFA,1,1983-09-04 00:00:00,FA,1983,Duisburg
31,M4-,5:57.39,URS,2,1983-09-04 00:00:00,FA,1983,Duisburg
32,M4-,6:01.54,SUE,3,1983-09-04 00:00:00,FA,1983,Duisburg
33,M4-,6:02.51,RDA,4,1983-09-04 00:00:00,FA,1983,Duisburg
34,M4-,6:03.27,TCH,5,1983-09-04 00:00:00,FA,1983,Duisburg
35,M4-,6:04.99,USA,6,1983-09-04 00:00:00,FA,1983,Duisburg
36,M4-,6:14.83,ROU,1,1983-09-04 00:00:00,FB,1983,Duisburg
37,M4-,6:15.63,DAN,2,1983-09-04 00:00:00,FB,1983,Duisburg
38,M4-,6:18.96,HOL,3,1983-09-04 00:00:00,FB,1983,Duisburg
39,M4-,6:22.65,GBR,4,1983-09-04 00:00:00,FB,1983,Duisburg
40,M4-,6:25.45,ITA,5,1983-09-04 00:00:00,FB,1983,Duisburg
41,M4-,6:28.99,POL,6,1983-09-04 00:00:00,FB,1983,Duisburg
42,M4x,5:45.97,RFA,1,1983-09-04 00:00:00,FA,1983,Duisburg
43,M4x,5:47.87,RDA,2,1983-09-04 00:00:00,FA,1983,Duisburg
44,M4x,5:49.79,ITA,3,1983-09-04 00:00:00,FA,1983,Duisburg
45,M4x,5:51.33,CAN,4,1983-09-04 00:00:00,FA,1983,Duisburg
46,M4x,5:52.77,TCH,5,1983-09-04 00:00:00,FA,1983,Duisburg
47,M4x,5:54.46,FRA,6,1983-09-04 00:00:00,FA,1983,Duisburg
48,M4x,5:57.93,USA,1,1983-09-04 00:00:00,FB,1983,Duisburg
49,M4x,6:01.15,HOL,2,1983-09-04 00:00:00,FB,1983,Duisburg
50,M4x,6:02.01,NOR,3,1983-09-04 00:00:00,FB,1983,Duisburg
51,M4x,6:05.03,URS,4,1983-09-04 00:00:00,FB,1983,Duisburg
52,M4x,6:10.28,BUL,5,1983-09-04 00:00:00,FB,1983,Duisburg
53,M4x,6:11.19,HON,6,1983-09-04 00:00:00,FB,1983,Duisburg
54,M8+,5:34.39,NZL,1,1983-09-04 00:00:00,FA,1983,Duisburg
55,M8+,5:35.94,RDA,2,1983-09-04 00:00:00,FA,1983,Duisburg
56,M8+,5:38.04,AUS,3,1983-09-04 00:00:00,FA,1983,Duisburg
57,M8+,5:38.26,URS,4,1983-09-04 00:00:00,FA,1983,Duisburg
58,M8+,5:39.31,FRA,5,1983-09-04 00:00:00,FA,1983,Duisburg
59,M8+,5:40.31,TCH,6,1983-09-04 00:00:00,FA,1983,Duisburg
60,M8+,5:47.52,USA,1,1983-09-04 00:00:00,FB,1983,Duisburg
61,M8+,5:49.81,CAN,2,1983-09-04 00:00:00,FB,1983,Duisburg
62,M8+,5:50.81,RFA,3,1983-09-04 00:00:00,FB,1983,Duisburg
63,M8+,5:54.09,DAN,4,1983-09-04 00:00:00,FB,1983,Duisburg
64,M8+,5:56.30,GBR,5,1983-09-04 00:00:00,FB,1983,Duisburg
0,JM4+,4:37.01,RDA,1,1984-07-21 00:00:00,FA,1984,Jonkoping
1,JM4+,4:41.17,URS,2,1984-07-21 00:00:00,FA,1984,Jonkoping
2,JM4+,4:43.17,AUS,3,1984-07-21 00:00:00,FA,1984,Jonkoping
3,JM4+,4:43.71,ITA,4,1984-07-21 00:00:00,FA,1984,Jonkoping
4,JM4+,4:47.87,RFA,5,1984-07-21 00:00:00,FA,1984,Jonkoping
5,JM4+,4:50.96,YOU,6,1984-07-21 00:00:00,FA,1984,Jonkoping
6,JM4+,4:48.54,GBR,1,1984-07-21 00:00:00,FB,1984,Jonkoping
7,JM4+,4:48.84,USA,2,1984-07-21 00:00:00,FB,1984,Jonkoping
8,JM4+,4:53.43,BUL,3,1984-07-21 00:00:00,FB,1984,Jonkoping
9,JM4+,4:55.12,CAN,4,1984-07-21 00:00:00,FB,1984,Jonkoping
10,JM4+,5:01.06,ISR,5,1984-07-21 00:00:00,FB,1984,Jonkoping
11,JM4+,5:03.54,SUI,6,1984-07-21 00:00:00,FB,1984,Jonkoping
12,JM4-,4:33.73,RDA,1,1984-07-21 00:00:00,FA,1984,Jonkoping
13,JM4-,4:36.14,FRA,2,1984-07-21 00:00:00,FA,1984,Jonkoping
14,JM4-,4:37.50,URS,3,1984-07-21 00:00:00,FA,1984,Jonkoping
15,JM4-,4:39.24,ITA,4,1984-07-21 00:00:00,FA,1984,Jonkoping
16,JM4-,4:45.17,GBR,5,1984-07-21 00:00:00,FA,1984,Jonkoping
17,JM4-,4:49.18,ESP,6,1984-07-21 00:00:00,FA,1984,Jonkoping
18,JM4-,4:45.29,YOU,1,1984-07-21 00:00:00,FB,1984,Jonkoping
19,JM4-,4:47.21,CZE,2,1984-07-21 00:00:00,FB,1984,Jonkoping
20,JM4-,4:49.58,CAN,3,1984-07-21 00:00:00,FB,1984,Jonkoping
21,JM4-,4:53.05,NOR,4,1984-07-21 00:00:00,FB,1984,Jonkoping
22,JM4x,4:21.16,RDA,1,1984-07-21 00:00:00,FA,1984,Jonkoping
23,JM4x,4:22.55,URS,2,1984-07-21 00:00:00,FA,1984,Jonkoping
24,JM4x,4:25.17,FRA,3,1984-07-21 00:00:00,FA,1984,Jonkoping
25,JM4x,4:26.19,HOL,4,1984-07-21 00:00:00,FA,1984,Jonkoping
26,JM4x,4:32.24,POL,5,1984-07-21 00:00:00,FA,1984,Jonkoping
27,JM4x,4:32.64,ITA,6,1984-07-21 00:00:00,FA,1984,Jonkoping
28,JM4x,4:29.66,RFA,1,1984-07-21 00:00:00,FB,1984,Jonkoping
29,JM4x,4:29.78,DAN,2,1984-07-21 00:00:00,FB,1984,Jonkoping
30,JM4x,4:32.53,BUL,3,1984-07-21 00:00:00,FB,1984,Jonkoping
31,JM4x,4:32.90,SUE,4,1984-07-21 00:00:00,FB,1984,Jonkoping
32,JM4x,4:37.52,GBR,5,1984-07-21 00:00:00,FB,1984,Jonkoping
33,JM4x,4:42.11,NOR,6,1984-07-21 00:00:00,FB,1984,Jonkoping
34,JM8+,4:12.61,FRA,1,1984-07-21 00:00:00,FA,1984,Jonkoping
35,JM8+,4:12.89,RDA,2,1984-07-21 00:00:00,FA,1984,Jonkoping
36,JM8+,4:14.57,URS,3,1984-07-21 00:00:00,FA,1984,Jonkoping
37,JM8+,4:15.86,USA,4,1984-07-21 00:00:00,FA,1984,Jonkoping
38,JM8+,4:17.87,ESP,5,1984-07-21 00:00:00,FA,1984,Jonkoping
39,JM8+,4:18.99,RFA,6,1984-07-21 00:00:00,FA,1984,Jonkoping
40,JM8+,4:18.66,HOL,1,1984-07-21 00:00:00,FB,1984,Jonkoping
41,JM8+,4:21.30,HON,2,1984-07-21 00:00:00,FB,1984,Jonkoping
42,JM8+,4:21.81,ITA,3,1984-07-21 00:00:00,FB,1984,Jonkoping
43,JM8+,4:23.12,GBR,4,1984-07-21 00:00:00,FB,1984,Jonkoping
44,JM8+,4:25.67,DAN,5,1984-07-21 00:00:00,FB,1984,Jonkoping
45,JM8+,4:32.60,SUE,6,1984-07-21 00:00:00,FB,1984,Jonkoping
46,JW4+,3:22.26,RDA,1,1984-07-21 00:00:00,FA,1984,Jonkoping
47,JW4+,3:23.98,URS,2,1984-07-21 00:00:00,FA,1984,Jonkoping
48,JW4+,3:24.27,BUL,3,1984-07-21 00:00:00,FA,1984,Jonkoping
49,JW4+,3:28.18,ROU,4,1984-07-21 00:00:00,FA,1984,Jonkoping
50,JW4+,3:30.20,FRA,5,1984-07-21 00:00:00,FA,1984,Jonkoping
51,JW4+,3:30.23,GBR,6,1984-07-21 00:00:00,FA,1984,Jonkoping
52,JW8+,3:04.42,RDA,1,1984-07-21 00:00:00,F,1984,Jonkoping
53,JW8+,3:08.81,URS,2,1984-07-21 00:00:00,F,1984,Jonkoping
54,JW8+,3:09.18,RFA,3,1984-07-21 00:00:00,F,1984,Jonkoping
55,JW8+,3:10.01,USA,4,1984-07-21 00:00:00,F,1984,Jonkoping
56,JW8+,3:24.91,GBR,5,1984-07-21 00:00:00,F,1984,Jonkoping
0,JM4+,5:14.58,RDA,1,0001-01-01 00:00:00,U19 Men's Coxed Four Final FA,1985,Brandenburg
1,JM4+,5:18.89,USA,2,0001-01-01 00:00:00,U19 Men's Coxed Four Final FA,1985,Brandenburg
2,JM4+,5:21.94,ITA,3,0001-01-01 00:00:00,U19 Men's Coxed Four Final FA,1985,Brandenburg
3,JM4+,5:28.61,TCH,4,0001-01-01 00:00:00,U19 Men's Coxed Four Final FA,1985,Brandenburg
4,JM4+,5:29.68,AUS,5,0001-01-01 00:00:00,U19 Men's Coxed Four Final FA,1985,Brandenburg
5,JM4+,5:35.82,RFA,6,0001-01-01 00:00:00,U19 Men's Coxed Four Final FA,1985,Brandenburg
6,JM4+,5:24.67,YOU,1,0001-01-01 00:00:00,U19 Men's Coxed Four Final FB,1985,Brandenburg
7,JM4+,5:27.16,URS,2,0001-01-01 00:00:00,U19 Men's Coxed Four Final FB,1985,Brandenburg
8,JM4+,5:28.21,FRA,3,0001-01-01 00:00:00,U19 Men's Coxed Four Final FB,1985,Brandenburg
9,JM4+,5:28.26,GBR,4,0001-01-01 00:00:00,U19 Men's Coxed Four Final FB,1985,Brandenburg
10,JM4+,5:29.04,BUL,5,0001-01-01 00:00:00,U19 Men's Coxed Four Final FB,1985,Brandenburg
11,JM4+,5:34.83,DAN,6,0001-01-01 00:00:00,U19 Men's Coxed Four Final FB,1985,Brandenburg
12,JM4-,4:56.99,ROM,1,0001-01-01 00:00:00,U19 Men's Four Final FA,1985,Brandenburg
13,JM4-,5:01.58,GBR,2,0001-01-01 00:00:00,U19 Men's Four Final FA,1985,Brandenburg
14,JM4-,5:02.74,ITA,3,0001-01-01 00:00:00,U19 Men's Four Final FA,1985,Brandenburg
15,JM4-,5:05.03,RDA,4,0001-01-01 00:00:00,U19 Men's Four Final FA,1985,Brandenburg
16,JM4-,5:10.35,URS,5,0001-01-01 00:00:00,U19 Men's Four Final FA,1985,Brandenburg
17,JM4-,5:11.39,FRA,6,0001-01-01 00:00:00,U19 Men's Four Final FA,1985,Brandenburg
18,JM4-,5:06.23,ESP,1,0001-01-01 00:00:00,U19 Men's Four Final FB,1985,Brandenburg
19,JM4-,5:06.32,DAN,2,0001-01-01 00:00:00,U19 Men's Four Final FB,1985,Brandenburg
20,JM4-,5:08.55,RFA,3,0001-01-01 00:00:00,U19 Men's Four Final FB,1985,Brandenburg
21,JM4-,5:09.64,YOU,4,0001-01-01 00:00:00,U19 Men's Four Final FB,1985,Brandenburg
22,JM4-,5:10.97,TCH,5,0001-01-01 00:00:00,U19 Men's Four Final FB,1985,Brandenburg
23,JM4-,5:24.14,AUT,6,0001-01-01 00:00:00,U19 Men's Four Final FB,1985,Brandenburg
24,JM4x,4:47.85,URS,1,0001-01-01 00:00:00,U19 Men's Quadruple Sculls Final FA,1985,Brandenburg
25,JM4x,4:52.78,RDA,2,0001-01-01 00:00:00,U19 Men's Quadruple Sculls Final FA,1985,Brandenburg
26,JM4x,4:53.02,FRA,3,0001-01-01 00:00:00,U19 Men's Quadruple Sculls Final FA,1985,Brandenburg
27,JM4x,4:53.52,ITA,4,0001-01-01 00:00:00,U19 Men's Quadruple Sculls Final FA,1985,Brandenburg
28,JM4x,4:58.20,HON,5,0001-01-01 00:00:00,U19 Men's Quadruple Sculls Final FA,1985,Brandenburg
29,JM4x,5:06.15,RFA,6,0001-01-01 00:00:00,U19 Men's Quadruple Sculls Final FA,1985,Brandenburg
30,JM4x,4:53.59,NOR,1,0001-01-01 00:00:00,U19 Men's Quadruple Sculls Final FB,1985,Brandenburg
31,JM4x,4:55.40,DAN,2,0001-01-01 00:00:00,U19 Men's Quadruple Sculls Final FB,1985,Brandenburg
32,JM4x,4:55.61,BUL,3,0001-01-01 00:00:00,U19 Men's Quadruple Sculls Final FB,1985,Brandenburg
33,JM4x,4:55.93,MEX,4,0001-01-01 00:00:00,U19 Men's Quadruple Sculls Final FB,1985,Brandenburg
34,JM4x,5:04.60,GRE,5,0001-01-01 00:00:00,U19 Men's Quadruple Sculls Final FB,1985,Brandenburg
35,JM4x,5:08.77,CUB,6,0001-01-01 00:00:00,U19 Men's Quadruple Sculls Final FB,1985,Brandenburg
36,JM8+,4:33.35,URS,1,0001-01-01 00:00:00,U19 Men's Eight Final FA,1985,Brandenburg
37,JM8+,4:36.51,RDA,2,0001-01-01 00:00:00,U19 Men's Eight Final FA,1985,Brandenburg
38,JM8+,4:36.98,USA,3,0001-01-01 00:00:00,U19 Men's Eight Final FA,1985,Brandenburg
39,JM8+,4:39.75,RFA,4,0001-01-01 00:00:00,U19 Men's Eight Final FA,1985,Brandenburg
40,JM8+,4:40.30,HOL,5,0001-01-01 00:00:00,U19 Men's Eight Final FA,1985,Brandenburg
41,JM8+,4:43.96,FRA,6,0001-01-01 00:00:00,U19 Men's Eight Final FA,1985,Brandenburg
42,JM8+,4:42.13,YOU,1,0001-01-01 00:00:00,U19 Men's Eight Final FB,1985,Brandenburg
43,JM8+,4:44.92,ESP,2,0001-01-01 00:00:00,U19 Men's Eight Final FB,1985,Brandenburg
44,JM8+,4:48.22,HON,3,0001-01-01 00:00:00,U19 Men's Eight Final FB,1985,Brandenburg
45,JM8+,4:48.89,BEL,4,0001-01-01 00:00:00,U19 Men's Eight Final FB,1985,Brandenburg
46,JM8+,4:51.32,GRE,5,0001-01-01 00:00:00,U19 Men's Eight Final FB,1985,Brandenburg
47,JM8+,4:51.36,POL,6,0001-01-01 00:00:00,U19 Men's Eight Final FB,1985,Brandenburg
48,JW4+,5:36.29,ROM,1,0001-01-01 00:00:00,U19 Women's Coxed Four Final F,1985,Brandenburg
49,JW4+,5:41.23,RDA,2,0001-01-01 00:00:00,U19 Women's Coxed Four Final F,1985,Brandenburg
50,JW4+,5:52.83,BUL,3,0001-01-01 00:00:00,U19 Women's Coxed Four Final F,1985,Brandenburg
51,JW4+,5:57.63,URS,4,0001-01-01 00:00:00,U19 Women's Coxed Four Final F,1985,Brandenburg
52,JW4+,5:58.92,GBR,5,0001-01-01 00:00:00,U19 Women's Coxed Four Final F,1985,Brandenburg
53,JW4+,6:00.09,FRA,6,0001-01-01 00:00:00,U19 Women's Coxed Four Final F,1985,Brandenburg
54,JW4x,5:09.30,RDA,1,0001-01-01 00:00:00,U19 Women's Quadruple Sculls Final FA,1985,Brandenburg
55,JW4x,5:15.28,TCH,2,0001-01-01 00:00:00,U19 Women's Quadruple Sculls Final FA,1985,Brandenburg
56,JW4x,5:20.49,URS,3,0001-01-01 00:00:00,U19 Women's Quadruple Sculls Final FA,1985,Brandenburg
57,JW4x,5:22.93,ROM,4,0001-01-01 00:00:00,U19 Women's Quadruple Sculls Final FA,1985,Brandenburg
58,JW4x,5:25.50,RFA,5,0001-01-01 00:00:00,U19 Women's Quadruple Sculls Final FA,1985,Brandenburg
59,JW4x,5:25.50,BUL,6,0001-01-01 00:00:00,U19 Women's Quadruple Sculls Final FA,1985,Brandenburg
60,JW4x,5:38.72,DAN,1,0001-01-01 00:00:00,U19 Women's Quadruple Sculls Final FB,1985,Brandenburg
61,JW4x,5:41.63,FRA,2,0001-01-01 00:00:00,U19 Women's Quadruple Sculls Final FB,1985,Brandenburg
62,JW4x,5:50.03,POL,3,0001-01-01 00:00:00,U19 Women's Quadruple Sculls Final FB,1985,Brandenburg
63,JW8+,5:05.59,RDA,1,0001-01-01 00:00:00,U19 Women's Eight Final F,1985,Brandenburg
64,JW8+,5:09.42,ROM,2,0001-01-01 00:00:00,U19 Women's Eight Final F,1985,Brandenburg
65,JW8+,5:12.11,RFA,3,0001-01-01 00:00:00,U19 Women's Eight Final F,1985,Brandenburg
66,JW8+,5:20.85,URS,4,0001-01-01 00:00:00,U19 Women's Eight Final F,1985,Brandenburg
67,JW8+,5:22.34,BUL,5,0001-01-01 00:00:00,U19 Women's Eight Final F,1985,Brandenburg
68,JW8+,5:29.33,USA,6,0001-01-01 00:00:00,U19 Women's Eight Final F,1985,Brandenburg
0,W4x,6:22.47,RDA,1,1985-08-31 00:00:00,FA,1985,Hazewinkel
1,W4x,6:23.99,URS,2,1985-08-31 00:00:00,FA,1985,Hazewinkel
2,W4x,6:29.09,ROU,3,1985-08-31 00:00:00,FA,1985,Hazewinkel
3,W4x,6:32.43,USA,4,1985-08-31 00:00:00,FA,1985,Hazewinkel
4,W4x,6:37.92,BUL,5,1985-08-31 00:00:00,FA,1985,Hazewinkel
5,W4x,6:40.12,HOL,6,1985-08-31 00:00:00,FA,1985,Hazewinkel
6,W4x,6:45.89,CAN,1,1985-08-31 00:00:00,FB,1985,Hazewinkel
7,W4x,6:50.22,FRA,2,1985-08-31 00:00:00,FB,1985,Hazewinkel
8,W4x,6:54.42,RFA,3,1985-08-31 00:00:00,FB,1985,Hazewinkel
9,W4x,7:00.63,CHN,4,1985-08-31 00:00:00,FB,1985,Hazewinkel
10,W4x,7:04.93,GBR,5,1985-08-31 00:00:00,FB,1985,Hazewinkel
11,W8+,6:14.00,URS,1,1985-08-31 00:00:00,F,1985,Hazewinkel
12,W8+,6:14.89,RDA,2,1985-08-31 00:00:00,F,1985,Hazewinkel
13,W8+,6:19.49,ROU,3,1985-08-31 00:00:00,F,1985,Hazewinkel
14,W8+,6:19.79,USA,4,1985-08-31 00:00:00,F,1985,Hazewinkel
15,W8+,6:33.58,CAN,5,1985-08-31 00:00:00,F,1985,Hazewinkel
16,W8+,6:44.40,GBR,6,1985-08-31 00:00:00,F,1985,Hazewinkel
17,M4+,6:07.23,URS,1,1985-09-01 00:00:00,FA,1985,Hazewinkel
18,M4+,6:08.79,ITA,2,1985-09-01 00:00:00,FA,1985,Hazewinkel
19,M4+,6:08.97,RDA,3,1985-09-01 00:00:00,FA,1985,Hazewinkel
20,M4+,6:11.17,TCH,4,1985-09-01 00:00:00,FA,1985,Hazewinkel
21,M4+,6:15.23,USA,5,1985-09-01 00:00:00,FA,1985,Hazewinkel
22,M4+,6:19.07,CAN,6,1985-09-01 00:00:00,FA,1985,Hazewinkel
23,M4+,6:20.26,RFA,1,1985-09-01 00:00:00,FB,1985,Hazewinkel
24,M4+,6:28.46,FRA,2,1985-09-01 00:00:00,FB,1985,Hazewinkel
25,M4+,6:24.96,HOL,3,1985-09-01 00:00:00,FB,1985,Hazewinkel
26,M4+,6:28.88,BUL,4,1985-09-01 00:00:00,FB,1985,Hazewinkel
27,M4-,6:00.19,RFA,1,1985-09-01 00:00:00,FA,1985,Hazewinkel
28,M4-,6:01.25,URS,2,1985-09-01 00:00:00,FA,1985,Hazewinkel
29,M4-,6:03.87,RDA,3,1985-09-01 00:00:00,FA,1985,Hazewinkel
30,M4-,6:04.15,NZL,4,1985-09-01 00:00:00,FA,1985,Hazewinkel
31,M4-,6:04.62,CAN,5,1985-09-01 00:00:00,FA,1985,Hazewinkel
32,M4-,6:10.34,FRA,6,1985-09-01 00:00:00,FA,1985,Hazewinkel
33,M4-,6:09.76,TCH,1,1985-09-01 00:00:00,FB,1985,Hazewinkel
34,M4-,6:12.02,YOU,2,1985-09-01 00:00:00,FB,1985,Hazewinkel
35,M4-,6:14.27,ITA,3,1985-09-01 00:00:00,FB,1985,Hazewinkel
36,M4-,6:15.90,GBR,4,1985-09-01 00:00:00,FB,1985,Hazewinkel
37,M4-,6:17.46,ESP,5,1985-09-01 00:00:00,FB,1985,Hazewinkel
38,M4-,6:35.99,KOR,6,1985-09-01 00:00:00,FB,1985,Hazewinkel
39,M4x,5:44.57,CAN,1,1985-09-01 00:00:00,FA,1985,Hazewinkel
40,M4x,5:44.85,RDA,2,1985-09-01 00:00:00,FA,1985,Hazewinkel
41,M4x,5:47.42,TCH,3,1985-09-01 00:00:00,FA,1985,Hazewinkel
42,M4x,5:49.94,FRA,4,1985-09-01 00:00:00,FA,1985,Hazewinkel
43,M4x,5:50.66,ITA,5,1985-09-01 00:00:00,FA,1985,Hazewinkel
44,M4x,5:56.64,POL,6,1985-09-01 00:00:00,FA,1985,Hazewinkel
45,M4x,5:58.12,NOR,1,1985-09-01 00:00:00,FB,1985,Hazewinkel
46,M4x,5:58.40,AUS,2,1985-09-01 00:00:00,FB,1985,Hazewinkel
47,M4x,6:00.14,GBR,3,1985-09-01 00:00:00,FB,1985,Hazewinkel
48,M4x,6:01.93,HOL,4,1985-09-01 00:00:00,FB,1985,Hazewinkel
49,M4x,6:02.88,DAN,5,1985-09-01 00:00:00,FB,1985,Hazewinkel
50,M4x,6:03.97,NZL,6,1985-09-01 00:00:00,FB,1985,Hazewinkel
51,M8+,5:33.71,URS,1,1985-09-01 00:00:00,FA,1985,Hazewinkel
52,M8+,5:34.58,ITA,2,1985-09-01 00:00:00,FA,1985,Hazewinkel
53,M8+,5:34.72,USA,3,1985-09-01 00:00:00,FA,1985,Hazewinkel
54,M8+,5:36.64,NZL,4,1985-09-01 00:00:00,FA,1985,Hazewinkel
55,M8+,5:40.51,RDA,5,1985-09-01 00:00:00,FA,1985,Hazewinkel
56,M8+,5:43.14,TCH,6,1985-09-01 00:00:00,FA,1985,Hazewinkel
57,M8+,5:40.81,GBR,1,1985-09-01 00:00:00,FB,1985,Hazewinkel
58,M8+,5:41.80,HOL,2,1985-09-01 00:00:00,FB,1985,Hazewinkel
59,M8+,5:42.64,AUS,3,1985-09-01 00:00:00,FB,1985,Hazewinkel
60,M8+,5:44.29,CAN,4,1985-09-01 00:00:00,FB,1985,Hazewinkel
61,M8+,5:46.28,HON,5,1985-09-01 00:00:00,FB,1985,Hazewinkel
62,M8+,5:47.34,BEL,6,1985-09-01 00:00:00,FB,1985,Hazewinkel
63,W4+,6:50.08,RDA,1,1985-09-01 00:00:00,FA,1985,Hazewinkel
64,W4+,6:53.33,ROU,2,1985-09-01 00:00:00,FA,1985,Hazewinkel
65,W4+,6:55.67,CAN,3,1985-09-01 00:00:00,FA,1985,Hazewinkel
66,W4+,6:58.89,URS,4,1985-09-01 00:00:00,FA,1985,Hazewinkel
67,W4+,7:00.29,POL,5,1985-09-01 00:00:00,FA,1985,Hazewinkel
68,W4+,7:06.15,USA,6,1985-09-01 00:00:00,FA,1985,Hazewinkel
69,W4+,7:15.73,BUL,1,1985-09-01 00:00:00,FB,1985,Hazewinkel
70,W4+,7:28.29,GBR,2,1985-09-01 00:00:00,FB,1985,Hazewinkel
0,JM4+,4:55.56,TCH,1,1986-08-03 00:00:00,FA,1986,Racice
1,JM4+,4:55.71,ITA,2,1986-08-03 00:00:00,FA,1986,Racice
2,JM4+,4:58.97,RFA,3,1986-08-03 00:00:00,FA,1986,Racice
3,JM4+,5:01.00,URS,4,1986-08-03 00:00:00,FA,1986,Racice
4,JM4+,5:01.14,ROM,5,1986-08-03 00:00:00,FA,1986,Racice
5,JM4+,5:06.89,GRE,6,1986-08-03 00:00:00,FA,1986,Racice
6,JM4+,5:03.24,RDA,1,1986-08-03 00:00:00,FB,1986,Racice
7,JM4+,5:03.58,USA,2,1986-08-03 00:00:00,FB,1986,Racice
8,JM4+,5:04.11,POL,3,1986-08-03 00:00:00,FB,1986,Racice
9,JM4+,5:04.18,FRA,4,1986-08-03 00:00:00,FB,1986,Racice
10,JM4+,5:06.52,GBR,5,1986-08-03 00:00:00,FB,1986,Racice
11,JM4+,5:08.42,AUS,6,1986-08-03 00:00:00,FB,1986,Racice
12,JM4-,4:56.64,URS,1,1986-08-03 00:00:00,FA,1986,Racice
13,JM4-,4:57.79,GBR,2,1986-08-03 00:00:00,FA,1986,Racice
14,JM4-,4:57.96,CAN,3,1986-08-03 00:00:00,FA,1986,Racice
15,JM4-,5:01.03,RDA,4,1986-08-03 00:00:00,FA,1986,Racice
16,JM4-,5:02.44,ROM,5,1986-08-03 00:00:00,FA,1986,Racice
17,JM4-,5:05.61,BEL,6,1986-08-03 00:00:00,FA,1986,Racice
18,JM4-,4:49.03,ITA,1,1986-08-03 00:00:00,FB,1986,Racice
19,JM4-,4:51.27,RFA,2,1986-08-03 00:00:00,FB,1986,Racice
20,JM4-,4:51.66,TCH,3,1986-08-03 00:00:00,FB,1986,Racice
21,JM4-,4:51.97,USA,4,1986-08-03 00:00:00,FB,1986,Racice
22,JM4-,4:52.65,FRA,5,1986-08-03 00:00:00,FB,1986,Racice
